matrix_representation	principal_component	component_number	feature_column	loading	absolute_loading	squared_loading	contribution_percent	antigen_target	assay_feature	feature_family
bpv_calibrated_log2_change	PC2	2	HPV45__FcgR2B	0.08899833501118048	0.08899833501118048	0.007920703634762313	0.7920703634762314	HPV45	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC2	2	HPV45__FcgR3A	0.029789201220401133	0.029789201220401133	0.0008873965093495484	0.08873965093495484	HPV45	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC2	2	HPV45__IgA1	0.12203145897250604	0.12203145897250604	0.014891676978958426	1.4891676978958426	HPV45	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC2	2	HPV45__IgA2	-0.058182272362482336	0.058182272362482336	0.003385176817262076	0.3385176817262076	HPV45	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC2	2	HPV45__IgG	0.0310316831963754	0.0310316831963754	0.0009629653620002074	0.09629653620002074	HPV45	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC2	2	HPV45__IgG1	-0.036828648875516755	0.036828648875516755	0.0013563493779961016	0.13563493779961017	HPV45	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC2	2	HPV45__IgG2	-0.033280021989107025	0.033280021989107025	0.001107559863595447	0.1107559863595447	HPV45	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC2	2	HPV45__IgG3	0.10895674855709886	0.10895674855709886	0.011871573056134864	1.1871573056134863	HPV45	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC2	2	HPV45__IgG4	-0.11830261320451625	0.11830261320451625	0.013995508291017382	1.3995508291017382	HPV45	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC2	2	HPV45__IgM	0.05625187995400997	0.05625187995400997	0.003164273998360349	0.3164273998360349	HPV45	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC2	2	HPV52__FcgR2A	0.04971419896186908	0.04971419896186908	0.0024715015784203044	0.24715015784203043	HPV52	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC2	2	HPV52__FcgR2B	0.09928055469807524	0.09928055469807524	0.00985662854115751	0.985662854115751	HPV52	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC2	2	HPV52__FcgR3A	0.037519349819020116	0.037519349819020116	0.0014077016108420047	0.14077016108420048	HPV52	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC2	2	HPV52__IgA1	0.15015259659895902	0.15015259659895902	0.02254580226540972	2.254580226540972	HPV52	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC2	2	HPV52__IgA2	0.13017500028423176	0.13017500028423176	0.01694553069899974	1.694553069899974	HPV52	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC2	2	HPV52__IgG	0.047526922818100344	0.047526922818100344	0.002258808392557667	0.2258808392557667	HPV52	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC2	2	HPV52__IgG1	0.01107368266093046	0.01107368266093046	0.00012262644767499189	0.012262644767499189	HPV52	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC2	2	HPV52__IgG2	-0.024343867063287367	0.024343867063287367	0.0005926238635950075	0.05926238635950075	HPV52	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC2	2	HPV52__IgG3	0.0786789012717279	0.0786789012717279	0.006190369505326306	0.6190369505326306	HPV52	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC2	2	HPV52__IgG4	-0.12804431790453125	0.12804431790453125	0.01639534734763666	1.639534734763666	HPV52	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC2	2	HPV52__IgM	0.04317178107616643	0.04317178107616643	0.0018638026812884416	0.18638026812884415	HPV52	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC2	2	HPV58__FcgR2A	0.08937518809831828	0.08937518809831828	0.007987924247609773	0.7987924247609773	HPV58	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC2	2	HPV58__FcgR2B	0.13550122103834747	0.13550122103834747	0.0183605809028831	1.83605809028831	HPV58	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC2	2	HPV58__FcgR3A	0.0338640296155615	0.0338640296155615	0.0011467725018036265	0.11467725018036265	HPV58	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC2	2	HPV58__IgA1	0.15660333362343726	0.15660333362343726	0.024524604101973595	2.4524604101973595	HPV58	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC2	2	HPV58__IgA2	0.06647289470246076	0.06647289470246076	0.004418645730124436	0.44186457301244364	HPV58	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC2	2	HPV58__IgG	0.027558286208769187	0.027558286208769187	0.000759459138764438	0.0759459138764438	HPV58	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC2	2	HPV58__IgG1	-0.025562317956473464	0.025562317956473464	0.0006534320993078457	0.06534320993078457	HPV58	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC2	2	HPV58__IgG2	-0.0014950659610427344	0.0014950659610427344	2.235222227868635e-06	0.00022352222278686348	HPV58	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC2	2	HPV58__IgG3	0.08977008726777849	0.08977008726777849	0.008058668568064566	0.8058668568064565	HPV58	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC2	2	HPV58__IgG4	-0.150718270202152	0.150718270202152	0.0227159969727289	2.27159969727289	HPV58	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC2	2	HPV58__IgM	0.10744932238382898	0.10744932238382898	0.011545356880744012	1.154535688074401	HPV58	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV16__FcgR2A	-0.12515561174570217	0.12515561174570217	0.01566392715144094	1.5663927151440942	HPV16	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV16__FcgR2B	-0.038538108930192494	0.038538108930192494	0.0014851858399153824	0.14851858399153825	HPV16	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV16__FcgR3A	-0.04960002041678315	0.04960002041678315	0.0024601620253453054	0.24601620253453055	HPV16	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV16__IgA1	0.0009394114089499306	0.0009394114089499306	8.824937952652937e-07	8.824937952652937e-05	HPV16	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV16__IgA2	-0.046979576759788144	0.046979576759788144	0.0022070806325288263	0.22070806325288264	HPV16	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV16__IgG	0.02456566952122541	0.02456566952122541	0.000603472119026063	0.06034721190260629	HPV16	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV16__IgG1	0.013373987560189093	0.013373987560189093	0.00017886354326009262	0.01788635432600926	HPV16	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV16__IgG2	0.20866248354354333	0.20866248354354333	0.04354003203855949	4.354003203855949	HPV16	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV16__IgG3	0.04924621640457344	0.04924621640457344	0.002425189830166078	0.24251898301660782	HPV16	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV16__IgG4	0.13470216673415797	0.13470216673415797	0.018144673722876894	1.8144673722876894	HPV16	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV16__IgM	0.12409623760410939	0.12409623760410939	0.015399876187495573	1.5399876187495574	HPV16	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV18__FcgR2A	-0.20431281414807656	0.20431281414807656	0.041743726025106474	4.174372602510648	HPV18	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV18__FcgR2B	-0.060962967119864965	0.060962967119864965	0.0037164833600577367	0.3716483360057737	HPV18	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV18__FcgR3A	-0.05437164555890504	0.05437164555890504	0.002956275840783198	0.2956275840783198	HPV18	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV18__IgA1	0.024705482773487292	0.024705482773487292	0.0006103608790710773	0.06103608790710773	HPV18	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV18__IgA2	0.015476842402074366	0.015476842402074366	0.00023953265073864703	0.023953265073864704	HPV18	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV18__IgG	0.029647316040176886	0.029647316040176886	0.0008789633483861297	0.08789633483861296	HPV18	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV18__IgG1	-0.014204489419209208	0.014204489419209208	0.00020176751966042634	0.020176751966042634	HPV18	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV18__IgG2	0.21961696819618748	0.21961696819618748	0.04823161271968522	4.823161271968522	HPV18	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV18__IgG3	0.1060500160949497	0.1060500160949497	0.01124660591373909	1.124660591373909	HPV18	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV18__IgG4	0.03309793408265408	0.03309793408265408	0.0010954732405397147	0.10954732405397147	HPV18	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV18__IgM	0.11036588638745272	0.11036588638745272	0.012180628878088122	1.2180628878088122	HPV18	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV31__FcgR2A	-0.21376520664307652	0.21376520664307652	0.045695563571157206	4.5695563571157205	HPV31	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV31__FcgR2B	-0.09276362063746638	0.09276362063746638	0.008605089313771777	0.8605089313771778	HPV31	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV31__FcgR3A	-0.06875679048711222	0.06875679048711222	0.004727496238088646	0.47274962380886465	HPV31	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV31__IgA1	-0.018643886055833288	0.018643886055833288	0.0003475944872628949	0.03475944872628949	HPV31	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV31__IgA2	-0.041301795001644	0.041301795001644	0.0017058382703578252	0.1705838270357825	HPV31	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV31__IgG	0.03508132766159399	0.03508132766159399	0.0012306995505001197	0.12306995505001198	HPV31	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV31__IgG1	0.032805675798865966	0.032805675798865966	0.0010762123646203	0.10762123646203	HPV31	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV31__IgG2	0.23918126144961507	0.23918126144961507	0.05720767582862912	5.720767582862912	HPV31	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV31__IgG3	0.13660569928736768	0.13660569928736768	0.018661117077790727	1.8661117077790728	HPV31	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV31__IgG4	0.006381156335813747	0.006381156335813747	4.071915618209593e-05	0.004071915618209593	HPV31	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV31__IgM	0.17341712464532585	0.17341712464532585	0.030073499120252485	3.0073499120252487	HPV31	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV33__FcgR2A	-0.1471105074544054	0.1471105074544054	0.021641501403492667	2.1641501403492667	HPV33	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV33__FcgR2B	-0.08681109161556237	0.08681109161556237	0.0075361656274855636	0.7536165627485564	HPV33	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV33__FcgR3A	0.03720700617472927	0.03720700617472927	0.0013843613084863417	0.13843613084863418	HPV33	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV33__IgA1	-0.005844640044833539	0.005844640044833539	3.415981725367179e-05	0.003415981725367179	HPV33	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV33__IgA2	-0.02070010975316393	0.02070010975316393	0.0004284945437930324	0.04284945437930324	HPV33	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV33__IgG	0.03739429137748598	0.03739429137748598	0.0013983330276243226	0.13983330276243225	HPV33	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV33__IgG1	0.04237485420310303	0.04237485420310303	0.0017956282687342387	0.17956282687342387	HPV33	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV33__IgG2	0.2643156662366958	0.2643156662366958	0.06986277141814837	6.986277141814837	HPV33	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV33__IgG3	0.10508837457265781	0.10508837457265781	0.011043566470323233	1.1043566470323234	HPV33	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV33__IgG4	0.02172060563231841	0.02172060563231841	0.00047178470903470226	0.04717847090347022	HPV33	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV33__IgM	0.10307727887465101	0.10307727887465101	0.010624925420202576	1.0624925420202576	HPV33	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV45__FcgR2A	-0.21632761508123713	0.21632761508123713	0.046797637046735896	4.67976370467359	HPV45	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV45__FcgR2B	-0.06361716685481586	0.06361716685481586	0.004047143918633481	0.4047143918633481	HPV45	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV45__FcgR3A	-0.012891519737276891	0.012891519737276891	0.00016619128113659965	0.016619128113659964	HPV45	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV45__IgA1	0.0007335495370872924	0.0007335495370872924	5.38094923360981e-07	5.38094923360981e-05	HPV45	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV45__IgA2	-0.054341694755307306	0.054341694755307306	0.0029530197888789937	0.2953019788878994	HPV45	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV45__IgG	0.028522457081173236	0.028522457081173236	0.0008135305579473692	0.08135305579473692	HPV45	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV45__IgG1	0.047352994488850546	0.047352994488850546	0.00224230608706111	0.224230608706111	HPV45	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV45__IgG2	0.2514158284368206	0.2514158284368206	0.06320991878857281	6.3209918788572805	HPV45	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV45__IgG3	0.09526315403368996	0.09526315403368996	0.009075068516446539	0.9075068516446538	HPV45	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV45__IgG4	0.010620141682367632	0.010620141682367632	0.0001127874093535624	0.011278740935356241	HPV45	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV45__IgM	0.1347202411709423	0.1347202411709423	0.01814954338115686	1.814954338115686	HPV45	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV52__FcgR2A	-0.22939581083027868	0.22939581083027868	0.052622438026481005	5.262243802648101	HPV52	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV52__FcgR2B	-0.09677670443825583	0.09677670443825583	0.009365730521929525	0.9365730521929525	HPV52	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV52__FcgR3A	-0.06799600096174631	0.06799600096174631	0.004623456146789805	0.4623456146789805	HPV52	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV52__IgA1	0.013465047846806539	0.013465047846806539	0.0001813075135167894	0.01813075135167894	HPV52	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV52__IgA2	-0.02950666607330089	0.02950666607330089	0.0008706433427612858	0.08706433427612857	HPV52	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV52__IgG	-0.011373855125681882	0.011373855125681882	0.00012936458042000002	0.012936458042000002	HPV52	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV52__IgG1	-0.01524057328844621	0.01524057328844621	0.0002322750741605001	0.023227507416050012	HPV52	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV52__IgG2	0.23073612848635086	0.23073612848635086	0.05323916098886981	5.323916098886981	HPV52	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV52__IgG3	0.07677326700671816	0.07677326700671816	0.005894134526884839	0.5894134526884839	HPV52	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV52__IgG4	0.03315234807346531	0.03315234807346531	0.0010990781827841989	0.10990781827841989	HPV52	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV52__IgM	0.16619897708460868	0.16619897708460868	0.02762209998397028	2.762209998397028	HPV52	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV58__FcgR2A	-0.20035970526039246	0.20035970526039246	0.04014401149203134	4.014401149203134	HPV58	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV58__FcgR2B	-0.07383025333741665	0.07383025333741665	0.005450906307867123	0.5450906307867123	HPV58	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV58__FcgR3A	-0.034731262583266004	0.034731262583266004	0.0012062606006277732	0.12062606006277732	HPV58	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC3	3	HPV58__IgA1	0.0203114372832623	0.0203114372832623	0.0004125544845118978	0.04125544845118978	HPV58	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV58__IgA2	-0.039488903367358996	0.039488903367358996	0.0015593734891566167	0.15593734891566166	HPV58	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV58__IgG	0.03305818896433565	0.03305818896433565	0.0010928438576017232	0.10928438576017231	HPV58	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC3	3	HPV58__IgG1	0.03054036254846437	0.03054036254846437	0.000932713744591645	0.0932713744591645	HPV58	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV58__IgG2	0.2690292268255076	0.2690292268255076	0.07237672488633043	7.237672488633043	HPV58	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV58__IgG3	0.11685093740989935	0.11685093740989935	0.013654141573572216	1.3654141573572216	HPV58	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV58__IgG4	-0.03567778282142724	0.03567778282142724	0.0012729041870529285	0.12729041870529284	HPV58	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC3	3	HPV58__IgM	0.19402633497487753	0.19402633497487753	0.037646218663783385	3.7646218663783384	HPV58	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC4	4	HPV16__FcgR2A	-0.057845675073860334	0.057845675073860334	0.003346122124750627	0.3346122124750627	HPV16	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC4	4	HPV16__FcgR2B	-0.1359632919201911	0.1359632919201911	0.018486016749775104	1.8486016749775105	HPV16	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC4	4	HPV16__FcgR3A	-0.03879283544586119	0.03879283544586119	0.0015048840819296646	0.15048840819296647	HPV16	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC4	4	HPV16__IgA1	0.1336685926080723	0.1336685926080723	0.0178672926498228	1.78672926498228	HPV16	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC4	4	HPV16__IgA2	0.011292790344054837	0.011292790344054837	0.00012752711375477817	0.012752711375477817	HPV16	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC4	4	HPV16__IgG	-0.13109914157683777	0.13109914157683777	0.017186984922183755	1.7186984922183755	HPV16	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC4	4	HPV16__IgG1	-0.09175418733147173	0.09175418733147173	0.008418830892858806	0.8418830892858806	HPV16	IgG1	igg_subclass_architecture
